locator_domain,page_url,location_name,street_address,city,state,zip,store_number,phone,latitude,longitude,hours_of_operation,country_code,location_type
savemart.com,https://www.savemart.com/stores/hanford-36/4906,HANFORD #36,715 W. GRANGEVILLE,HANFORD,CA,93230,36,559-584-2651,36.3413619,-119.6584945,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/s-carson-st-551/4920,S. CARSON ST #551,4348 S. CARSON ST,CARSON CITY,NV,89701,551,775-883-6262,39.1271192,-119.7744056,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/truckee-627/4947,TRUCKEE #627,11399 DEERFIELD DR,TRUCKEE,CA,96161,627,530-587-5522,39.3191865,-120.2114465,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/n-carson-st-552/4921,N. CARSON ST #552,3620 N. CARSON ST,CARSON CITY,NV,89706,552,775-841-4402,39.1909824,-119.7773127,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/goshen-89/4972,GOSHEN #89,5201 W. Goshen Ave,Visalia,CA,93291,89,559-738-9127,36.3400186,-119.3510515,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/walnut-83/4968,WALNUT #83,5203 W. WALNUT AVENUE,VISALIA,CA,93277,83,559-625-9444,36.3111636,-119.3507453,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/w-noble-657/4956,W. NOBLE #657,3615 W NOBLE AVE,VISALIA,CA,93277,657,559-622-0846,36.3253834,-119.3329036,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/noble-67/4958,NOBLE #67,1591 E. NOBLE,VISALIA,CA,93277,67,559-636-8405,36.3242939,-119.277349,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/exeter-40/4911,EXETER #40,1121 VISALIA ROAD,EXETER,CA,93221,40,559-592-2635,36.2983985,-119.1574255,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/kietzke-554/4923,KIETZKE #554,4995 KIETZKE LN,RENO,NV,89509,554,775-827-5350,39.4775178,-119.7985184,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/w-plumb-556/4925,W. PLUMB #556,195 W. PLUMB LN,RENO,NV,89509,556,775-786-0138,39.5071438,-119.8086492,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/n-mccarran-555/4924,N. McCARRAN #555,10500 N. McCARRAN,RENO,NV,89503,555,775-746-8882,39.534272,-119.864883,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/keystone-553/4922,KEYSTONE #553,525 KEYSTONE AVE,RENO,NV,89503,553,775-786-2150,39.5278071,-119.8320838,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/pyramid-lake-hwy-559/4926,PYRAMID LAKE HWY #559,9750 PYRAMID LAKES HWY,SPARKS,NV,89436,559,775-425-2700,39.5401062,-119.8056852,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/lindsay-42/4912,LINDSAY #42,260 N. HIGHWAY 65,LINDSAY,CA,93247,42,559-562-1354,36.2022305,-119.1035278,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/paradise-613/4937,PARADISE #613,6636 CLARK RD,PARADISE,CA,95969,613,530-877-0522,39.7765774,-121.5917188,"Sunday 6:00 am - 9:00 pm, Monday 6:00 am - 9:00 pm, Tuesday 6:00 am - 9:00 pm, Wednesday 6:00 am - 9:00 pm, Thursday 6:00 am - 9:00 pm, Friday 6:00 am - 9:00 pm, Saturday 6:00 am - 9:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/west-east-ave-602/4930,WEST EAST AVE #602,146 WEST EAST AVE,CHICO,CA,95926,602,530-343-3434,39.7567527,-121.8663949,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/henderson-45/4913,HENDERSON #45,900 W. HENDERSON,PORTERVILLE,CA,93257,45,559-781-1447,36.0805433,-119.0400271,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/bakersfield-96/4978,BAKERSFIELD #96,9600 HAGEMAN ROAD,BAKERSFIELD,CA,93312,96,661-588-4420,35.3998272,-119.1106292,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/redding-612/9336,REDDING #612,4631 Churn Creek Road,REDDING,CA,96002,612,530-638-8390,40.54069,-122.351006,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/tehachapi-64/4950,TEHACHAPI #64,841 TUCKER RD,TEHACHAPI,CA,93561,64,661-822-3098,35.1227574,-118.4711119,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
